Date	County	Rooms	Rooms Occupied	Trailers Requested	Trailers Delivered	Donated Trailers Delivered
9/9/2022	Yolo County	68	63			
9/9/2022	Yuba County					
9/16/2022	Alameda County	381	249	91	91	
9/16/2022	Alpine County					
9/16/2022	Amador County					
9/16/2022	Bishop Paiute Triba					
9/16/2022	Butte County					
9/16/2022	Calaveras County	30				
9/16/2022	Colusa County					
9/16/2022	Contra Costa County	309	178			
9/16/2022	Del Norte County	37	26			
9/16/2022	Dry Creek Rancheria					
9/16/2022	El Dorado County					
9/16/2022	Fresno County			28	28	
9/16/2022	Glenn County					
9/16/2022	Hoopa Valley Tribe					
9/16/2022	Humboldt County			15		
9/16/2022	Imperial County			80	79	
9/16/2022	Inyo County	13				
9/16/2022	Kern County			15	15	
9/16/2022	Kings County	65	53			
9/16/2022	Lake County					
9/16/2022	Lassen County					
9/16/2022	Los Angeles County	1,004	732	651	651	
9/16/2022	Madera County					
9/16/2022	Marin County			44		
9/16/2022	Mariposa County					
9/16/2022	Mendocino County	31	31			
9/16/2022	Merced County					
9/16/2022	Modoc County					
9/16/2022	Mono County					
9/16/2022	Monterey County	51	51	108	15	
9/16/2022	Napa County			18	12	
9/16/2022	Nevada County	14	14			
9/16/2022	Northern Circle Ind	24	24			
9/16/2022	Orange County	50		78	78	
9/16/2022	Placer County	85	27	12	12	
9/16/2022	Plumas County					
9/16/2022	Riverside County	66	66	15	15	
9/16/2022	Sacramento County	220	165	63	63	
9/16/2022	San Benito County					
9/16/2022	San Bernardino Coun	130	102	20		20
9/16/2022	San Diego County	160	160	44	44	
9/16/2022	San Francisco Count	1,613	772	91	91	
9/16/2022	San Joaquin County					
9/16/2022	San Luis Obispo Cou	109		14	14	
9/16/2022	San Mateo County	53	44			
9/16/2022	Santa Barbara Count					
9/16/2022	Santa Clara County	221	23	105	12	
9/16/2022	Santa Cruz County			35		12
9/16/2022	Shasta County					
9/16/2022	Sierra County					
9/16/2022	Siskiyou County					
9/16/2022	Solano County					
9/16/2022	Sonoma County	74	72	24	24	
9/16/2022	Stanislaus County					
9/16/2022	Sutter County	19				
9/16/2022	Tehama County					
9/16/2022	Trinity County					
9/16/2022	Tulare County	32	27			
9/16/2022	Tuolumne County	37	37			
9/16/2022	Ventura County	270	266			
9/16/2022	Wilton Rancheria Tr					
9/16/2022	Yolo County	67	62			
9/16/2022	Yuba County					
9/23/2022						
9/23/2022	Alameda County	381	259	91	91	
9/23/2022	Alpine County					
9/23/2022	Amador County					
9/23/2022	Bishop Paiute Triba					
9/23/2022	Butte County					
9/23/2022	Calaveras County	30				
9/23/2022	Colusa County					
9/23/2022	Contra Costa County	309	193			
9/23/2022	Del Norte County	37	26			
9/23/2022	Dry Creek Rancheria					
9/23/2022	El Dorado County					
9/23/2022	Fresno County			28	28	
9/23/2022	Glenn County					
9/23/2022	Hoopa Valley Tribe					
9/23/2022	Humboldt County			15		
9/23/2022	Imperial County			80	79	
9/23/2022	Inyo County	13				
9/23/2022	Kern County			15	15	
9/23/2022	Kings County	65	55			
9/23/2022	Lake County					
9/23/2022	Lassen County					
9/23/2022	Los Angeles County	1,004	721	651	651	
9/23/2022	Madera County					
9/23/2022	Marin County			44		
9/23/2022	Mariposa County					
9/23/2022	Mendocino County	31	31			
9/23/2022	Merced County					
9/23/2022	Modoc County					
9/23/2022	Mono County					
9/23/2022	Monterey County	51	51	108	15	
9/23/2022	Napa County			18	12	
9/23/2022	Nevada County	14	14			
9/23/2022	Northern Circle Ind	24	24			
9/23/2022	Orange County	50		78	78	
9/23/2022	Placer County	85	27	12	12	
9/23/2022	Plumas County					
9/23/2022	Riverside County	66	66	15	15	
9/23/2022	Sacramento County	220	165	63	63	
9/23/2022	San Benito County					
9/23/2022	San Bernardino Coun	130	102	20		20
9/23/2022	San Diego County	160	160	44	44	
9/23/2022	San Francisco Count	1,613	782	91	91	
9/23/2022	San Joaquin County					
9/23/2022	San Luis Obispo Cou	109		14	14	
9/23/2022	San Mateo County	52	43			
9/23/2022	Santa Barbara Count					
9/23/2022	Santa Clara County	221	23	105	12	
9/23/2022	Santa Cruz County			35		12
9/23/2022	Shasta County					
9/23/2022	Sierra County					
9/23/2022	Siskiyou County					
9/23/2022	Solano County					
9/23/2022	Sonoma County	74	72	24	24	
9/23/2022	Stanislaus County					
9/23/2022	Sutter County	19				
9/23/2022	Tehama County					
9/23/2022	Trinity County					
9/23/2022	Tulare County	32	27			
9/23/2022	Tuolumne County	37	37			
9/23/2022	Ventura County	270	266			
9/23/2022	Wilton Rancheria Tr					
9/23/2022	Yolo County	69	63			
9/23/2022	Yuba County					
9/30/2022	Alameda County	381	271	91	91	
9/30/2022	Alpine County					
9/30/2022	Amador County					
9/30/2022	Bishop Paiute Triba					
9/30/2022	Butte County					
9/30/2022	Calaveras County	30				
9/30/2022	Colusa County					
9/30/2022	Contra Costa County	309	176			
9/30/2022	Del Norte County	37	25			
9/30/2022	Dry Creek Rancheria					
9/30/2022	El Dorado County					
9/30/2022	Fresno County			28	28	
9/30/2022	Glenn County					
9/30/2022	Hoopa Valley Tribe					
9/30/2022	Humboldt County			15		
9/30/2022	Imperial County			80	79	
9/30/2022	Inyo County	13				
9/30/2022	Kern County			15	15	
9/30/2022	Kings County	65	52			
9/30/2022	Lake County					
9/30/2022	Lassen County					
9/30/2022	Los Angeles County	1,004	630	651	651	
9/30/2022	Madera County					
9/30/2022	Marin County			44		
9/30/2022	Mariposa County					
9/30/2022	Mendocino County	31	31			
9/30/2022	Merced County					
9/30/2022	Modoc County					
9/30/2022	Mono County					
9/30/2022	Monterey County	51	51	108	15	
9/30/2022	Napa County			18	12	
9/30/2022	Nevada County	14	13			
9/30/2022	Northern Circle Ind	24	24			
9/30/2022	Orange County	50		78	78	
9/30/2022	Placer County	85	27	12	12	
9/30/2022	Plumas County					
9/30/2022	Riverside County	66	66	15	15	
9/30/2022	Sacramento County	220	165	63	63	
9/30/2022	San Benito County					
9/30/2022	San Bernardino Coun	130	102	20		20
9/30/2022	San Diego County	160	160	44	44	
9/30/2022	San Francisco Count	1,613	774	91	91	
9/30/2022	San Joaquin County					
9/30/2022	San Luis Obispo Cou	109		14	14	
9/30/2022	San Mateo County	52	45			
9/30/2022	Santa Barbara Count					
9/30/2022	Santa Clara County	221	23	105	12	
9/30/2022	Santa Cruz County			35		12
9/30/2022	Shasta County					
9/30/2022	Sierra County					
9/30/2022	Siskiyou County					
9/30/2022	Solano County					
9/30/2022	Sonoma County	74	72	24	24	
9/30/2022	Stanislaus County					
9/30/2022	Sutter County	19				
9/30/2022	Tehama County					
9/30/2022	Trinity County					
9/30/2022	Tulare County	32	27			
9/30/2022	Tuolumne County	37	37			
9/30/2022	Ventura County	270	266			
9/30/2022	Wilton Rancheria Tr					
9/30/2022	Yolo County	69	63			
9/30/2022	Yuba County					
10/7/2022	Alameda County	381	254	91	91	
10/7/2022	Alpine County					
10/7/2022	Amador County					
10/7/2022	Bishop Paiute Triba					
10/7/2022	Butte County					
10/7/2022	Calaveras County	15				
10/7/2022	Colusa County					
10/7/2022	Contra Costa County	309	177			
10/7/2022	Del Norte County	37	25			
10/7/2022	Dry Creek Rancheria					
10/7/2022	El Dorado County					
10/7/2022	Fresno County			28	28	
10/7/2022	Glenn County					
10/7/2022	Hoopa Valley Tribe					
10/7/2022	Humboldt County			15		
10/7/2022	Imperial County			80	79	
10/7/2022	Inyo County	13				
10/7/2022	Kern County			15	15	
10/7/2022	Kings County	65	50			
10/7/2022	Lake County					
10/7/2022	Lassen County					
10/7/2022	Los Angeles County	1,004	611	651	651	
10/7/2022	Madera County					
10/7/2022	Marin County			44		
10/7/2022	Mariposa County					
10/7/2022	Mendocino County	31	31			
10/7/2022	Merced County					
10/7/2022	Modoc County					
10/7/2022	Mono County					
10/7/2022	Monterey County	50	50	108	15	
10/7/2022	Napa County			18	12	
10/7/2022	Nevada County	13	13			
10/7/2022	Northern Circle Ind	24	24			
10/7/2022	Orange County	50		78	78	
10/7/2022	Placer County	85	27	12	12	
10/7/2022	Plumas County					
10/7/2022	Riverside County	50	50	15	15	
10/7/2022	Sacramento County	220	165	63	63	
10/7/2022	San Benito County					
10/7/2022	San Bernardino Coun	130	102	20		20
10/7/2022	San Diego County	160	160	44	44	
10/7/2022	San Francisco Count	1,613	775	91	91	
10/7/2022	San Joaquin County					
10/7/2022	San Luis Obispo Cou	109		14	14	
10/7/2022	San Mateo County	56	49			
10/7/2022	Santa Barbara Count					
10/7/2022	Santa Clara County	221	23	105	12	
10/7/2022	Santa Cruz County			35		12
10/7/2022	Shasta County					
10/7/2022	Sierra County					
10/7/2022	Siskiyou County					
10/7/2022	Solano County					
10/7/2022	Sonoma County	74	72	24	24	
10/7/2022	Stanislaus County					
10/7/2022	Sutter County	19				
10/7/2022	Tehama County					
10/7/2022	Trinity County					
10/7/2022	Tulare County	32	27			
10/7/2022	Tuolumne County	37	37			
10/7/2022	Ventura County	270	266			
10/7/2022	Wilton Rancheria Tr					
10/7/2022	Yolo County	67	60			
10/7/2022	Yuba County					
10/14/2022	Alameda County	381	254	91	91	
10/14/2022	Alpine County					
10/14/2022	Amador County					
10/14/2022	Bishop Paiute Triba					
10/14/2022	Butte County					
10/14/2022	Calaveras County	15				
10/14/2022	Colusa County					
10/14/2022	Contra Costa County	309	177			
10/14/2022	Del Norte County	36	24			
10/14/2022	Dry Creek Rancheria					
10/14/2022	El Dorado County					
10/14/2022	Fresno County			28	28	
10/14/2022	Glenn County					
10/14/2022	Hoopa Valley Tribe					
10/14/2022	Humboldt County			15		
10/14/2022	Imperial County			80	79	
10/14/2022	Inyo County	13				
10/14/2022	Kern County			15	15	
10/14/2022	Kings County	65	50			
10/14/2022	Lake County					
10/14/2022	Lassen County					
10/14/2022	Los Angeles County	1,004	599	651	651	
10/14/2022	Madera County					
10/14/2022	Marin County			44		
10/14/2022	Mariposa County					
10/14/2022	Mendocino County	31	31			
10/14/2022	Merced County					
10/14/2022	Modoc County					
10/14/2022	Mono County					
10/14/2022	Monterey County	50	50	108	15	
10/14/2022	Napa County			18	12	
10/14/2022	Nevada County	13	13			
10/14/2022	Northern Circle Ind	24	24			
10/14/2022	Orange County	50		78	78	
10/14/2022	Placer County	85	27	12	12	
10/14/2022	Plumas County					
10/14/2022	Riverside County	50	50	15	15	
10/14/2022	Sacramento County	220	165	63	63	
10/14/2022	San Benito County					
10/14/2022	San Bernardino Coun	130	102	20		20
10/14/2022	San Diego County	160	160	44	44	
10/14/2022	San Francisco Count	1,613	775	91	91	
10/14/2022	San Joaquin County					
10/14/2022	San Luis Obispo Cou	109		14	14	
10/14/2022	San Mateo County	56	49			
10/14/2022	Santa Barbara Count					
10/14/2022	Santa Clara County	221	23	105	12	
10/14/2022	Santa Cruz County			35		12
10/14/2022	Shasta County					
10/14/2022	Sierra County					
10/14/2022	Siskiyou County					
10/14/2022	Solano County					
10/14/2022	Sonoma County	74	72	24	24	
10/14/2022	Stanislaus County					
10/14/2022	Sutter County	19				
10/14/2022	Tehama County					
10/14/2022	Trinity County					
10/14/2022	Tulare County	32	27			
10/14/2022	Tuolumne County	37	37			
10/14/2022	Ventura County	270	266			
10/14/2022	Wilton Rancheria Tr					
10/14/2022	Yolo County	67	60			
10/14/2022	Yuba County					
10/21/2022	Alameda County	381	254	91	91	
10/21/2022	Alpine County					
10/21/2022	Amador County					
10/21/2022	Bishop Paiute Triba					
10/21/2022	Butte County					
10/21/2022	Calaveras County	15				
10/21/2022	Colusa County					
10/21/2022	Contra Costa County	309	176			
10/21/2022	Del Norte County	36	24			
10/21/2022	Dry Creek Rancheria					
10/21/2022	El Dorado County					
10/21/2022	Fresno County			28	28	
10/21/2022	Glenn County					
10/21/2022	Hoopa Valley Tribe					
10/21/2022	Humboldt County			15		
10/21/2022	Imperial County			80	79	
10/21/2022	Inyo County	13				
10/21/2022	Kern County			15	15	
10/21/2022	Kings County	65	48			
10/21/2022	Lake County					
10/21/2022	Lassen County					
10/21/2022	Los Angeles County	1,004	514	651	651	
10/21/2022	Madera County					
10/21/2022	Marin County			44		
10/21/2022	Mariposa County					
10/21/2022	Mendocino County	31	31			
10/21/2022	Merced County					
10/21/2022	Modoc County					
10/21/2022	Mono County					
10/21/2022	Monterey County	50	50	108	15	
10/21/2022	Napa County			18	12	
10/21/2022	Nevada County	13	12			
10/21/2022	Northern Circle Ind	24	24			
10/21/2022	Orange County	50	13	78	78	
10/21/2022	Placer County	85	27	12	12	
10/21/2022	Plumas County					
10/21/2022	Riverside County	50	50	15	15	
10/21/2022	Sacramento County	220	165	63	63	
10/21/2022	San Benito County					
10/21/2022	San Bernardino Coun	130	102	20		20
10/21/2022	San Diego County	160	160	44	44	
10/21/2022	San Francisco Count	1,613	738	91	91	
10/21/2022	San Joaquin County					
10/21/2022	San Luis Obispo Cou	109		14	14	
10/21/2022	San Mateo County	56	50			
10/21/2022	Santa Barbara Count					
10/21/2022	Santa Clara County	221	23	105	12	
10/21/2022	Santa Cruz County			35		12
10/21/2022	Shasta County					
10/21/2022	Sierra County					
10/21/2022	Siskiyou County					
10/21/2022	Solano County					
10/21/2022	Sonoma County	74	72	24	24	
10/21/2022	Stanislaus County					
10/21/2022	Sutter County	19				
10/21/2022	Tehama County					
10/21/2022	Trinity County					
10/21/2022	Tulare County	32	27			
10/21/2022	Tuolumne County	37	37			
10/21/2022	Ventura County	270	266			
10/21/2022	Wilton Rancheria Tr					
10/21/2022	Yolo County	67	63			
10/21/2022	Yuba County					
10/28/2022	Alameda County	381	254	91	91	
10/28/2022	Alpine County					
10/28/2022	Amador County					
10/28/2022	Bishop Paiute Triba					
10/28/2022	Butte County					
10/28/2022	Calaveras County	15				
10/28/2022	Colusa County					
10/28/2022	Contra Costa County	309	173			
10/28/2022	Del Norte County	36	23			
10/28/2022	Dry Creek Rancheria					
10/28/2022	El Dorado County					
10/28/2022	Fresno County			28	28	
10/28/2022	Glenn County					
10/28/2022	Hoopa Valley Tribe					
10/28/2022	Humboldt County			15		
10/28/2022	Imperial County			80	79	
10/28/2022	Inyo County	13				
10/28/2022	Kern County			15	15	
10/28/2022	Kings County	65	44			
10/28/2022	Lake County					
10/28/2022	Lassen County					
10/28/2022	Los Angeles County	1,004	514	651	651	
10/28/2022	Madera County					
10/28/2022	Marin County			44		
10/28/2022	Mariposa County					
10/28/2022	Mendocino County	31	31			
10/28/2022	Merced County					
10/28/2022	Modoc County					
10/28/2022	Mono County					
10/28/2022	Monterey County	50	50	108	15	
10/28/2022	Napa County			18	12	
10/28/2022	Nevada County	13	13			
10/28/2022	Northern Circle Ind	24	24			
10/28/2022	Orange County	50		78	78	
10/28/2022	Placer County	85	27	12	12	
10/28/2022	Plumas County					
10/28/2022	Riverside County	32	32	15	15	
10/28/2022	Sacramento County	220	165	63	63	
10/28/2022	San Benito County					
10/28/2022	San Bernardino Coun	130	102	20		20
10/28/2022	San Diego County	160	160	44	44	
10/28/2022	San Francisco Count	1,496	665	91	91	
10/28/2022	San Joaquin County					
10/28/2022	San Luis Obispo Cou	109		14	14	
10/28/2022	San Mateo County	51	41			
10/28/2022	Santa Barbara Count					
10/28/2022	Santa Clara County	221	23	105	12	
10/28/2022	Santa Cruz County			35		12
10/28/2022	Shasta County					
10/28/2022	Sierra County					
10/28/2022	Siskiyou County					
10/28/2022	Solano County					
10/28/2022	Sonoma County	74	72	24	24	
10/28/2022	Stanislaus County					
10/28/2022	Sutter County	19				
10/28/2022	Tehama County					
10/28/2022	Trinity County					
10/28/2022	Tulare County	32	27			
10/28/2022	Tuolumne County	37	37			
10/28/2022	Ventura County	270	266			
10/28/2022	Wilton Rancheria Tr					
10/28/2022	Yolo County	68	62			
10/28/2022	Yuba County					
11/4/2022	Alameda County	347	242	91	91	
11/4/2022	Alpine County					
11/4/2022	Amador County					
11/4/2022	Bishop Paiute Triba					
11/4/2022	Butte County					
11/4/2022	Calaveras County	15				
11/4/2022	Colusa County					
11/4/2022	Contra Costa County	309	172			
11/4/2022	Del Norte County	36	23			
11/4/2022	Dry Creek Rancheria					
11/4/2022	El Dorado County					
11/4/2022	Fresno County			28	28	
11/4/2022	Glenn County					
11/4/2022	Hoopa Valley Tribe					
11/4/2022	Humboldt County			15		
11/4/2022	Imperial County			80	79	
11/4/2022	Inyo County	13				
11/4/2022	Kern County			15	15	
11/4/2022	Kings County	65	44			
11/4/2022	Lake County					
11/4/2022	Lassen County					
11/4/2022	Los Angeles County	1,004	442	651	651	
11/4/2022	Madera County					
11/4/2022	Marin County			44		
11/4/2022	Mariposa County					
11/4/2022	Mendocino County	31	31			
11/4/2022	Merced County					
11/4/2022	Modoc County					
11/4/2022	Mono County					
11/4/2022	Monterey County	53	53	108	15	
11/4/2022	Napa County			18	12	
11/4/2022	Nevada County	13	13			
11/4/2022	Northern Circle Ind	20	20			
11/4/2022	Orange County	50	18	78	78	
11/4/2022	Placer County	85	27	12	12	
11/4/2022	Plumas County					
11/4/2022	Riverside County	32	32	15	15	
11/4/2022	Sacramento County	220	165	63	63	
11/4/2022	San Benito County					
11/4/2022	San Bernardino Coun	130	102	20		20
11/4/2022	San Diego County	160	160	44	44	
11/4/2022	San Francisco Count	1,496	654	91	91	
11/4/2022	San Joaquin County					
11/4/2022	San Luis Obispo Cou	109		14	14	
11/4/2022	San Mateo County	51	41			
11/4/2022	Santa Barbara Count					
11/4/2022	Santa Clara County	221	23	105	12	
11/4/2022	Santa Cruz County			35		12
11/4/2022	Shasta County					
11/4/2022	Sierra County					
11/4/2022	Siskiyou County					
11/4/2022	Solano County					
11/4/2022	Sonoma County	74	72	24	24	
11/4/2022	Stanislaus County					
11/4/2022	Sutter County	19				
11/4/2022	Tehama County					
11/4/2022	Trinity County					
11/4/2022	Tulare County	32	27			
11/4/2022	Tuolumne County	37	37			
11/4/2022	Ventura County	270	266			
11/4/2022	Wilton Rancheria Tr					
11/4/2022	Yolo County	70	65			
11/4/2022	Yuba County					
11/10/2022						
11/10/2022	Alameda County	347	242	91	91	
11/10/2022	Alpine County					
11/10/2022	Amador County					
